IrriCount,SMonth,clast,crop,crop_covered_area,ctransp,irrisource,irritype,season,water_cov,y
3,07,0,5,1.0296465391238374,3,0,1,0,1.8742337564936706,1
5,06,6,2,0.7630109067175406,2,1,0,0,-0.36500481928839074,1
5,07,9,4,0.09642182570179844,1,1,2,0,-0.5441439053509557,1
2,11,6,6,-0.5701672553139436,2,1,0,0,-1.1711307065699328,1
2,10,6,2,-0.9034617958218147,1,0,0,0,-0.6784982198978794,3
4,06,6,2,-0.5035083472123695,2,1,0,0,-0.051511418678902146,1
5,02,6,2,0.49637527431124373,0,0,2,0,-0.051511418678902146,1
2,10,1,2,-0.9701207039233889,2,0,0,0,0.12762766738366277,1
6,12,1,2,-0.1702138067044984,0,1,2,0,-0.5889286768665969,1
6,06,6,2,-1.036779612024963,1,0,0,0,-0.2754352762571083,1
3,05,6,2,0.49637527431124373,0,1,0,0,-0.7680677629291618,1
1,10,9,6,-1.4367330606344084,2,1,0,1,-0.9024220774760855,1
3,11,1,3,-0.03689599050134998,0,1,0,1,-1.036776392023009,1
1,10,5,3,0.029762917600224235,0,2,0,1,-0.9024220774760855,1
3,12,4,5,0.49637527431124373,3,0,1,1,1.4263860413372584,1
1,10,1,3,-1.7033686930407053,2,2,0,1,-0.812852534444803,1
4,12,1,2,-0.03689599050134998,0,1,0,1,-0.36500481928839074,2
3,11,9,6,-1.036779612024963,1,1,0,1,-0.8576373059604443,1
6,10,1,2,-0.7701439796186663,1,0,2,1,-0.09629619019454337,3
6,12,4,5,0.4297163662096695,3,1,1,1,1.6055251273998232,1
3,12,6,2,0.5630341824128179,1,1,2,1,-0.2754352762571083,1
2,11,5,3,-1.7700276011422795,0,1,0,1,-0.9024220774760855,2
5,07,0,5,0.2963985500065211,3,0,1,1,1.4263860413372584,1
6,12,0,5,0.6296930905143922,3,0,1,1,1.157677412243411,1
1,10,1,3,-1.3700741525328342,0,2,3,1,-1.215915478085574,1
2,12,1,2,-0.9701207039233889,0,0,0,1,-0.32022004777274954,1
2,10,5,3,0.09642182570179844,2,2,0,1,-1.4846241071794215,3
4,10,1,3,-1.1034385201265373,2,2,3,1,-0.4545743623196732,1
1,11,1,3,-1.1034385201265373,1,2,0,1,-1.2607002496012154,1
6,09,6,2,0.6296930905143922,2,0,2,1,-0.7232829914135206,0
3,10,1,3,0.22973964190494686,1,1,3,1,-0.5441439053509557,1
1,10,5,3,-0.6368261634155179,2,2,3,1,-0.812852534444803,1
2,10,1,3,-0.703485071517092,0,2,0,1,-1.395054564148139,2
3,11,1,2,0.49637527431124373,2,0,2,1,-0.5441439053509557,1
2,11,1,3,-1.7033686930407053,1,2,3,1,-1.215915478085574,1
1,10,5,3,-1.3700741525328342,0,1,3,1,-0.49935913383531444,1
2,11,5,3,-1.3700741525328342,0,1,0,1,-1.4398393356637802,1
5,11,0,5,1.162964355326986,3,0,1,1,1.4263860413372584,1
5,10,6,2,0.029762917600224235,2,1,0,1,0.12762766738366277,1
1,11,5,3,-1.1700974282281116,1,1,3,1,-0.6337134483822381,1
3,10,6,2,0.7630109067175406,2,1,2,1,-0.09629619019454337,1
4,11,5,3,-0.37019053100922106,2,2,3,1,-1.036776392023009,1
4,11,1,3,-0.43684943911079527,1,2,0,1,-1.215915478085574,1
4,11,5,3,-1.636709784939131,2,1,0,1,-1.215915478085574,1
1,10,1,3,0.16308073380337265,1,1,3,1,-0.5441439053509557,1
1,07,6,6,0.029762917600224235,1,1,3,0,-1.1263459350542917,3
5,12,0,5,0.5630341824128179,3,0,1,1,1.0233230976964873,1
3,05,4,5,1.0963054472254117,3,1,1,1,1.3816012698216171,1
4,01,1,2,-0.9701207039233889,0,1,2,1,-0.23065050474146706,1
4,11,4,5,1.4962588958348568,3,1,1,1,1.919018528009312,1
5,12,0,5,1.4295999877332828,3,0,1,1,1.2472469552746934,1
4,11,1,3,-1.036779612024963,2,2,0,1,-0.8576373059604443,1
2,10,1,3,-1.636709784939131,1,2,0,1,-1.1711307065699328,0
2,11,1,3,-1.1034385201265373,0,1,3,1,-0.7680677629291618,1
3,11,0,5,0.7630109067175406,3,1,1,1,1.4263860413372584,2
4,10,1,3,0.09642182570179844,1,2,3,1,-1.036776392023009,1
4,10,6,2,-0.5701672553139436,1,1,0,1,-0.09629619019454337,1
1,10,5,3,-1.036779612024963,2,2,3,1,-0.32022004777274954,1
6,12,1,2,-0.8368028877202405,0,0,0,1,-0.1410809617101846,1
5,11,1,2,0.09642182570179844,0,0,2,1,0.03805812435238031,1
5,11,4,5,0.8296698148191147,3,0,1,1,1.1128926407277697,1
3,11,1,3,-0.1702138067044984,1,2,3,1,-0.5889286768665969,1
2,03,6,2,-0.1702138067044984,0,0,0,1,-0.7680677629291618,1
6,11,4,5,1.2962821715301343,3,1,1,1,1.3816012698216171,1
5,11,6,2,-0.6368261634155179,0,1,2,1,-0.18586573322582584,0
2,10,1,2,-0.7701439796186663,1,1,2,1,-0.23065050474146706,1
5,06,6,2,0.029762917600224235,1,1,0,1,-0.18586573322582584,3
4,08,6,2,0.09642182570179844,1,0,0,1,-0.36500481928839074,1
3,12,6,2,0.4297163662096695,0,1,0,1,-0.36500481928839074,1
4,11,1,3,-1.570050876837557,1,1,3,1,-0.4545743623196732,1
5,12,4,5,1.3629410796317085,3,1,1,1,1.6950946704311058,1
3,12,4,5,1.4962588958348568,3,1,1,1,1.8294489849780295,1
5,12,0,5,0.2963985500065211,3,0,1,1,1.2472469552746934,1
5,01,1,2,0.5630341824128179,1,1,0,1,0.08284289586802154,1
3,10,6,2,-0.5035083472123695,2,0,2,1,-0.7680677629291618,1
3,11,1,2,-0.7701439796186663,0,0,0,1,-0.23065050474146706,0
4,12,1,2,-0.03689599050134998,0,1,0,1,-0.7232829914135206,1
4,12,6,2,-0.5701672553139436,2,1,2,1,-0.7232829914135206,1
2,02,6,2,0.8296698148191147,2,1,0,1,0.08284289586802154,1
5,01,1,2,0.3630574581080953,2,0,2,1,-0.6784982198978794,0
4,11,0,5,0.2963985500065211,3,1,1,1,1.0233230976964873,1
2,05,6,2,0.896328722920689,1,0,0,1,-0.6784982198978794,1
2,10,1,2,-0.703485071517092,1,0,2,1,-0.409789590804032,1
6,10,6,2,0.09642182570179844,2,1,0,1,-0.23065050474146706,1
1,10,9,6,-1.2367563363296858,0,1,0,1,-1.6189784217263452,2
2,11,5,3,-1.570050876837557,1,2,0,1,-1.1711307065699328,1
3,02,6,6,-0.43684943911079527,2,2,3,1,-1.036776392023009,1
6,11,6,2,0.16308073380337265,2,0,0,1,-0.5441439053509557,1
3,12,1,2,0.5630341824128179,0,0,0,1,-0.6337134483822381,1
4,07,6,2,-0.703485071517092,0,0,2,1,-0.18586573322582584,1
6,03,1,2,0.4297163662096695,2,0,0,1,-0.1410809617101846,1
3,11,1,2,-1.036779612024963,1,0,2,1,-0.6337134483822381,1
2,11,5,3,-1.4367330606344084,0,2,0,1,-1.1263459350542917,2
1,11,9,6,-0.1702138067044984,1,2,3,1,-0.8576373059604443,0
2,12,1,2,0.49637527431124373,1,1,2,1,-0.7232829914135206,1
5,12,4,5,1.2962821715301343,3,0,1,1,1.2920317267903347,1
1,11,5,3,-0.43684943911079527,0,2,3,1,-1.215915478085574,1
4,12,0,5,1.3629410796317085,3,0,1,1,1.8742337564936706,1
2,12,1,2,0.3630574581080953,2,1,2,1,0.03805812435238031,2
3,10,6,2,-0.10355489860292419,2,1,0,1,-0.09629619019454337,1
5,10,1,2,-0.6368261634155179,0,0,2,1,-0.051511418678902146,1
6,09,6,2,-0.7701439796186663,2,0,2,1,-0.6784982198978794,1
1,11,1,3,-0.8368028877202405,2,2,0,1,-1.4846241071794215,1
1,11,1,3,-1.7700276011422795,1,1,0,1,-1.6189784217263452,1
1,11,6,6,-1.1700974282281116,1,1,3,1,-1.1263459350542917,1
5,12,0,5,0.22973964190494686,3,1,1,1,1.6950946704311058,1
4,12,1,2,-0.9034617958218147,2,0,2,1,-0.1410809617101846,1
4,10,5,3,-1.5033919687359827,2,2,3,1,-1.0815611635386504,1
4,12,6,2,-0.43684943911079527,2,0,2,1,-0.49935913383531444,1
2,12,1,2,-0.8368028877202405,1,0,0,1,-0.5441439053509557,1
6,01,1,2,0.49637527431124373,1,1,2,1,0.08284289586802154,1
2,12,1,2,-0.03689599050134998,0,0,2,1,-0.6784982198978794,1
5,11,1,2,0.16308073380337265,0,1,2,1,-0.006726647163260918,2
2,04,1,2,-0.703485071517092,1,0,0,1,-0.23065050474146706,1
5,03,1,2,0.6296930905143922,1,0,0,1,-0.09629619019454337,1
5,11,6,2,-0.1702138067044984,1,0,2,1,-0.051511418678902146,1
1,10,1,3,0.16308073380337265,0,2,0,1,-0.991991620507368,0
2,10,1,3,-0.703485071517092,1,1,3,1,-0.5889286768665969,1
2,10,1,3,-0.9034617958218147,2,2,3,1,-0.9024220774760855,1
5,12,6,2,0.49637527431124373,0,0,0,1,0.12762766738366277,0
5,01,6,2,-0.1702138067044984,2,0,0,1,-0.409789590804032,1
4,11,5,3,-1.2367563363296858,0,2,3,1,-0.5889286768665969,1
4,12,6,2,-0.30353162290764685,2,1,2,1,-0.49935913383531444,1
3,10,1,2,-0.43684943911079527,1,0,0,1,-0.6337134483822381,1
3,10,5,3,-0.10355489860292419,1,1,0,1,-0.812852534444803,1
4,11,1,2,0.5630341824128179,1,0,0,1,-0.18586573322582584,1
3,12,4,5,1.3629410796317085,3,0,1,1,1.3816012698216171,1
5,11,0,5,0.7630109067175406,3,1,1,1,1.6055251273998232,1
3,11,6,6,-0.7701439796186663,0,1,0,1,-1.036776392023009,3
4,10,1,3,-1.7033686930407053,1,1,0,1,-1.4398393356637802,0
3,10,6,2,0.2963985500065211,0,0,0,1,-0.409789590804032,1
2,11,1,3,-0.2368727148060726,0,2,0,1,-1.5294088786950626,1
5,03,6,2,0.6963519986159663,1,1,0,1,-0.7232829914135206,1
2,03,9,6,-1.7700276011422795,1,1,3,1,-0.5441439053509557,1
6,10,1,2,0.4297163662096695,0,0,0,1,-0.5441439053509557,1
3,10,1,2,0.7630109067175406,2,0,0,1,-0.5441439053509557,1
1,11,5,3,-0.5701672553139436,2,2,0,1,-1.5294088786950626,2
4,10,5,3,-0.37019053100922106,1,1,3,1,-0.7232829914135206,1
1,11,9,6,-0.703485071517092,2,1,3,1,-0.7680677629291618,1
4,10,1,3,-0.7701439796186663,1,2,0,1,-0.9024220774760855,1
2,12,6,2,-0.5701672553139436,0,1,2,1,0.03805812435238031,1
3,11,6,6,-0.10355489860292419,1,2,0,1,-1.395054564148139,1
3,10,1,3,-1.3700741525328342,1,2,3,1,-0.9024220774760855,1
4,11,5,3,-0.9701207039233889,2,2,3,1,-0.49935913383531444,2
1,11,5,3,-1.2367563363296858,1,1,0,1,-1.0815611635386504,1
6,03,1,2,-0.9034617958218147,2,1,0,1,-0.49935913383531444,1
2,11,1,3,0.16308073380337265,0,2,0,1,-1.395054564148139,1
1,11,5,3,-1.2367563363296858,1,1,3,1,-0.6784982198978794,1
1,10,1,3,-0.8368028877202405,0,2,3,1,-0.36500481928839074,2
3,12,4,5,1.4962588958348568,3,1,1,1,1.919018528009312,1
4,11,1,3,0.029762917600224235,1,1,3,1,-1.215915478085574,1
1,10,1,3,-1.3034152444312601,1,1,0,1,-0.812852534444803,2
4,01,4,5,0.9629876310222631,3,1,1,1,1.2920317267903347,1
4,03,4,5,1.0296465391238374,3,0,1,1,1.1128926407277697,1
1,11,1,3,-0.5701672553139436,1,2,0,1,-1.3502697926324978,0
5,11,0,5,1.4962588958348568,3,1,1,1,1.1128926407277697,1
4,12,1,2,-0.2368727148060726,2,1,2,1,-0.5441439053509557,1
2,10,5,3,-1.1034385201265373,1,1,0,1,-1.0815611635386504,1
4,10,5,3,-1.5033919687359827,2,1,0,1,-1.6637631932419863,3
6,10,1,2,-0.43684943911079527,2,0,0,1,0.08284289586802154,1
1,10,1,3,-1.7033686930407053,1,2,0,1,-1.4398393356637802,1
4,10,4,5,1.562917803936431,3,0,1,1,1.4711708128528995,1
4,10,4,5,0.5630341824128179,3,0,1,1,1.336816498305976,1
5,11,4,5,0.6963519986159663,3,0,1,1,1.0233230976964873,1
6,10,6,2,-0.10355489860292419,1,1,0,1,-0.6337134483822381,1
4,12,4,5,1.22962326342856,3,1,1,1,1.2472469552746934,2
4,01,1,2,-1.1034385201265373,1,1,0,1,-0.2754352762571083,1
2,10,1,3,-1.1700974282281116,2,1,3,1,-0.9024220774760855,1
5,12,0,5,1.22962326342856,3,1,1,1,1.6503098989154645,1
4,11,8,1,-0.7701439796186663,1,0,0,1,0.08284289586802154,1
4,01,8,1,-2.1033221416501506,2,1,0,1,-0.6337134483822381,1
3,11,4,5,0.3630574581080953,3,0,1,1,1.336816498305976,1
6,11,4,5,1.2962821715301343,3,0,1,1,1.6055251273998232,0
5,12,4,5,0.7630109067175406,3,1,1,1,1.0233230976964873,1
1,11,1,3,-0.7701439796186663,0,2,0,1,-1.3054850211168565,1
1,11,5,3,-0.30353162290764685,0,1,0,1,-1.2607002496012154,1
4,04,1,2,0.7630109067175406,1,1,0,1,-0.36500481928839074,1
2,11,1,2,-0.703485071517092,0,1,0,1,0.08284289586802154,0
4,01,1,2,0.6963519986159663,0,0,0,1,-0.09629619019454337,1
4,10,1,2,-0.5035083472123695,2,1,0,1,-0.5441439053509557,1
3,08,0,5,0.3630574581080953,3,0,1,1,1.5159555843685408,1
6,11,0,5,1.4962588958348568,3,1,1,1,1.6503098989154645,2
4,06,3,1,-2.303298865954873,2,2,2,1,-0.006726647163260918,0
4,11,4,5,0.6296930905143922,3,0,1,1,1.3816012698216171,1
6,09,4,5,1.3629410796317085,3,1,1,1,1.0233230976964873,1
3,10,1,2,-0.5701672553139436,0,1,0,1,-0.5889286768665969,1
2,10,6,2,0.6296930905143922,0,1,0,1,-0.5441439053509557,1
4,01,3,1,-2.4366166821580215,0,0,2,1,-0.2754352762571083,2
4,10,5,3,-0.9701207039233889,1,1,3,1,-0.6784982198978794,1
6,02,6,2,0.896328722920689,1,0,2,1,-0.7680677629291618,1
6,12,1,2,0.6963519986159663,1,0,0,1,-0.1410809617101846,0
5,12,4,5,0.9629876310222631,3,1,1,1,1.8742337564936706,1
6,10,1,2,0.6963519986159663,1,1,2,1,-0.23065050474146706,2
3,01,0,5,1.4295999877332828,3,1,1,1,1.2920317267903347,1
4,04,6,2,0.49637527431124373,0,0,2,1,-0.18586573322582584,3
4,11,6,2,-0.9701207039233889,1,0,0,1,-0.409789590804032,1
3,11,4,5,1.22962326342856,3,0,1,1,1.0681078692121286,1
6,02,4,5,1.2962821715301343,3,0,1,1,1.739879441946747,1
3,11,0,5,1.4962588958348568,3,1,1,1,1.5607403558841821,1
6,11,0,5,1.162964355326986,3,1,1,1,1.2920317267903347,1
4,12,1,2,0.2963985500065211,1,1,2,1,0.12762766738366277,1
3,12,3,1,-1.7033686930407053,0,1,2,1,-0.36500481928839074,2
3,11,0,5,0.22973964190494686,3,1,1,1,1.2920317267903347,1
5,01,0,5,0.2963985500065211,3,1,1,1,1.2920317267903347,1
3,11,6,2,0.3630574581080953,1,0,0,1,-0.09629619019454337,1
5,11,6,2,-0.2368727148060726,1,1,0,1,-0.32022004777274954,1
3,11,6,2,0.5630341824128179,0,0,2,1,0.03805812435238031,1
5,11,0,5,0.6963519986159663,3,0,1,1,1.3816012698216171,1
5,10,6,2,0.49637527431124373,0,1,2,1,-0.32022004777274954,1
2,12,1,2,-0.1702138067044984,2,0,2,1,-0.1410809617101846,3
6,09,0,5,0.2963985500065211,3,1,1,1,1.919018528009312,1
2,06,6,2,-1.036779612024963,2,0,2,1,-0.006726647163260918,1
5,06,0,5,1.4295999877332828,3,1,1,1,1.157677412243411,2
5,03,0,5,0.7630109067175406,3,1,1,1,1.3816012698216171,1
3,05,3,1,-1.7033686930407053,1,1,0,1,-0.49935913383531444,1
3,11,4,5,0.7630109067175406,3,1,1,1,1.0233230976964873,1
6,10,6,2,0.4297163662096695,2,0,2,1,-0.7680677629291618,1
2,05,1,2,-0.2368727148060726,2,1,0,1,-0.09629619019454337,1
5,01,1,2,-0.10355489860292419,0,0,0,1,-0.18586573322582584,1
3,10,9,0,0.029762917600224235,1,1,2,1,-0.9472068489917267,2
6,11,6,2,-0.703485071517092,0,1,0,1,-0.18586573322582584,1
1,10,1,3,-1.1034385201265373,2,2,3,1,-0.32022004777274954,1
6,12,4,5,1.0296465391238374,3,0,1,1,1.0233230976964873,1
4,01,4,5,0.5630341824128179,3,1,1,1,1.2920317267903347,2
5,10,6,2,-0.9034617958218147,1,1,0,1,0.08284289586802154,1
5,12,0,5,1.162964355326986,3,0,1,1,1.5159555843685408,1
2,11,6,2,0.029762917600224235,2,1,0,1,0.08284289586802154,2
3,12,1,2,0.4297163662096695,2,1,0,1,-0.7680677629291618,1
6,12,4,5,1.4295999877332828,3,1,1,1,1.0681078692121286,2
3,11,9,6,0.09642182570179844,2,1,3,1,-0.991991620507368,3
5,09,8,1,-0.8368028877202405,2,1,0,1,-0.32022004777274954,1
4,12,0,5,1.562917803936431,3,1,1,1,1.0233230976964873,1
4,10,5,3,-1.1034385201265373,1,1,0,1,-1.3054850211168565,1
2,10,1,3,-0.30353162290764685,1,2,0,1,-1.4846241071794215,1
4,12,4,5,1.162964355326986,3,1,1,1,1.2024621837590523,1
5,12,4,5,1.3629410796317085,3,0,1,1,1.2024621837590523,1
6,12,1,2,-0.8368028877202405,2,0,2,1,-0.2754352762571083,2
4,11,0,5,0.6296930905143922,3,0,1,1,1.6950946704311058,1
4,10,0,5,0.896328722920689,3,0,1,1,1.8294489849780295,1
2,12,6,2,-0.7701439796186663,2,0,0,1,-0.4545743623196732,1
5,08,1,2,0.8296698148191147,0,0,2,1,-0.7680677629291618,1
3,07,0,5,0.6963519986159663,3,0,1,1,1.157677412243411,1
3,03,0,5,0.5630341824128179,3,1,1,1,1.5159555843685408,1
3,12,4,5,0.6963519986159663,3,1,1,1,1.5159555843685408,3
6,11,4,5,0.2963985500065211,3,0,1,1,1.0681078692121286,1
1,11,5,3,0.22973964190494686,1,2,3,1,-0.8576373059604443,1
3,02,3,1,-0.6368261634155179,1,0,2,1,-0.5889286768665969,1
4,12,1,2,0.6296930905143922,0,1,0,1,-0.18586573322582584,1
4,11,0,5,1.22962326342856,3,0,1,1,1.1128926407277697,3
5,05,6,2,-0.703485071517092,2,0,0,1,-0.7680677629291618,1
4,11,0,5,0.6296930905143922,3,0,1,1,1.4711708128528995,1
2,10,1,3,-0.7701439796186663,2,1,0,1,-1.036776392023009,2
5,10,1,2,0.896328722920689,0,0,2,1,-0.5889286768665969,1
4,10,9,4,0.896328722920689,2,1,0,1,-0.6784982198978794,1
5,05,4,5,0.8296698148191147,3,1,1,1,1.6503098989154645,1
2,11,1,3,-1.1700974282281116,2,2,0,1,-1.395054564148139,1
6,12,1,2,-0.1702138067044984,2,0,0,1,-0.2754352762571083,1
4,10,5,3,0.09642182570179844,0,2,0,1,-0.991991620507368,1
4,02,3,1,-1.1700974282281116,0,2,0,1,-0.051511418678902146,3
4,12,0,5,0.9629876310222631,3,0,1,1,1.5607403558841821,1
4,11,5,3,-0.2368727148060726,0,2,3,1,-0.7680677629291618,1
2,11,6,6,-0.5701672553139436,0,1,3,1,-0.32022004777274954,1
5,12,4,5,1.2962821715301343,3,1,1,1,1.919018528009312,1
2,11,1,2,0.5630341824128179,1,0,0,1,0.03805812435238031,1
1,10,5,3,-1.036779612024963,0,2,0,1,-1.395054564148139,1
5,12,9,4,-0.43684943911079527,1,2,2,1,-0.2754352762571083,1
5,12,0,5,0.6296930905143922,3,1,1,1,1.1128926407277697,1
6,11,0,5,0.6963519986159663,3,1,1,1,1.1128926407277697,1
4,06,8,1,-1.1700974282281116,2,1,2,1,-0.1410809617101846,1
2,11,5,3,-0.1702138067044984,1,1,0,1,-1.3054850211168565,1
6,08,1,2,-1.1034385201265373,1,1,2,1,-0.6337134483822381,1
6,11,4,5,0.6296930905143922,3,1,1,1,1.4711708128528995,1
3,02,1,2,0.4297163662096695,0,1,2,1,-0.4545743623196732,1
6,11,4,5,0.4297163662096695,3,0,1,1,1.8742337564936706,1
6,02,4,5,0.3630574581080953,3,1,1,1,1.739879441946747,1
3,10,6,2,-0.9034617958218147,1,0,0,1,-0.7232829914135206,1
2,11,1,3,-1.4367330606344084,1,1,3,1,-0.4545743623196732,1
5,11,4,5,1.4295999877332828,3,0,1,1,1.2472469552746934,3
5,12,1,2,0.7630109067175406,1,1,0,1,-0.09629619019454337,1
6,11,4,5,1.162964355326986,3,0,1,1,1.5607403558841821,1
6,09,4,5,0.4297163662096695,3,0,1,1,1.739879441946747,1
3,11,4,5,0.7630109067175406,3,0,1,1,1.2024621837590523,1
3,11,0,5,1.0296465391238374,3,1,1,1,1.1128926407277697,1
2,11,6,2,0.49637527431124373,0,0,0,1,-0.36500481928839074,1
4,12,1,2,-1.1034385201265373,2,0,0,1,-0.409789590804032,1
2,01,6,2,-0.43684943911079527,1,1,2,1,-0.409789590804032,1
4,11,6,2,0.029762917600224235,2,0,0,1,-0.18586573322582584,1
4,01,4,5,1.3629410796317085,3,1,1,1,1.6950946704311058,2
3,11,4,5,1.562917803936431,3,1,1,1,1.2472469552746934,1
6,11,6,2,-0.2368727148060726,1,1,0,1,-0.5889286768665969,1
4,10,0,5,1.22962326342856,3,1,1,1,1.739879441946747,1
2,10,1,3,-1.1700974282281116,0,1,3,1,-1.1263459350542917,1
2,10,1,2,0.2963985500065211,1,1,0,1,-0.4545743623196732,1
4,04,4,5,0.22973964190494686,3,1,1,1,1.919018528009312,1
2,11,9,4,-0.37019053100922106,1,2,0,1,-0.18586573322582584,1
4,10,6,2,-0.43684943911079527,0,1,2,1,-0.6784982198978794,1
2,01,3,1,-1.570050876837557,2,2,2,1,-0.7680677629291618,1
5,06,6,2,-0.5035083472123695,1,1,0,1,0.03805812435238031,3
5,07,8,1,-0.9034617958218147,2,1,0,1,-0.409789590804032,1
2,12,1,2,0.6296930905143922,0,1,2,1,-0.49935913383531444,1
3,06,9,6,-0.43684943911079527,0,2,3,1,-0.9472068489917267,3
2,03,6,2,0.8296698148191147,2,0,2,1,0.03805812435238031,1
3,11,1,3,-1.570050876837557,2,2,3,1,-0.4545743623196732,1
3,11,6,2,-0.03689599050134998,1,0,2,1,-0.36500481928839074,1
2,10,1,2,-0.9034617958218147,2,1,2,1,-0.6784982198978794,1
6,11,1,2,0.4297163662096695,2,1,0,1,-0.5889286768665969,1
2,05,6,2,-0.1702138067044984,0,1,2,1,-0.051511418678902146,1
2,10,1,3,0.22973964190494686,2,2,3,1,-0.4545743623196732,2
6,01,1,2,0.5630341824128179,2,1,2,1,-0.49935913383531444,1
2,11,1,3,-1.2367563363296858,0,1,3,1,-0.6784982198978794,1
2,10,1,3,-1.3700741525328342,1,2,0,1,-1.5294088786950626,1
2,12,6,2,-0.10355489860292419,0,1,2,1,0.08284289586802154,0
4,12,1,2,0.22973964190494686,0,1,0,1,-0.49935913383531444,1
3,11,1,3,-0.6368261634155179,1,1,3,1,-0.5889286768665969,1
6,11,0,5,0.4297163662096695,3,1,1,1,1.157677412243411,1
3,12,0,5,1.3629410796317085,3,1,1,1,1.7846642134623882,3
1,10,6,6,-0.43684943911079527,2,1,0,1,-1.2607002496012154,1
5,11,6,2,-0.43684943911079527,2,1,0,1,-0.7680677629291618,1
4,10,5,3,-1.3034152444312601,2,2,3,1,-1.215915478085574,1
5,01,3,1,-0.6368261634155179,0,0,0,1,-0.6337134483822381,1
6,12,4,5,0.6963519986159663,3,0,1,1,1.7846642134623882,1
3,10,9,0,-0.703485071517092,1,0,2,1,-1.0815611635386504,1
6,04,0,5,1.4962588958348568,3,1,1,1,1.0233230976964873,1
4,02,0,5,1.22962326342856,3,0,1,1,1.1128926407277697,1
5,12,9,4,1.22962326342856,1,2,0,1,-0.23065050474146706,1
5,11,0,5,1.562917803936431,3,1,1,1,1.3816012698216171,1
5,12,9,4,0.7630109067175406,2,2,0,1,-0.4545743623196732,1
5,11,1,2,-0.43684943911079527,1,0,0,1,0.08284289586802154,0
3,11,1,2,-0.7701439796186663,1,1,0,1,-0.7232829914135206,0
5,08,1,2,-1.1034385201265373,1,0,0,1,-0.23065050474146706,2
3,10,1,2,0.2963985500065211,0,0,0,1,-0.23065050474146706,1
3,12,6,2,-0.7701439796186663,2,0,2,1,-0.7680677629291618,2
5,12,0,5,0.896328722920689,3,1,1,1,1.8742337564936706,3
4,12,6,2,-0.30353162290764685,2,0,0,1,-0.18586573322582584,1
3,11,6,2,0.2963985500065211,1,0,2,1,-0.5441439053509557,1
4,10,6,2,0.4297163662096695,2,1,0,1,-0.32022004777274954,1
5,02,0,5,1.4962588958348568,3,1,1,1,1.6503098989154645,1
3,11,0,5,1.562917803936431,3,0,1,1,1.336816498305976,1
4,11,4,5,1.562917803936431,3,1,1,1,1.2024621837590523,1
3,05,4,5,1.562917803936431,3,0,1,1,1.3816012698216171,3
4,12,4,5,1.4295999877332828,3,1,1,1,1.3816012698216171,2
6,01,6,2,0.896328722920689,2,0,0,1,-0.4545743623196732,1
3,05,6,6,-0.703485071517092,2,1,0,0,-1.2607002496012154,1
6,12,0,5,1.4295999877332828,3,0,1,1,1.6950946704311058,2
6,11,0,5,1.3629410796317085,3,1,1,1,1.6055251273998232,1
4,04,4,5,1.4295999877332828,3,1,1,1,1.5159555843685408,2
4,10,6,2,0.2963985500065211,0,0,0,1,-0.18586573322582584,1
5,10,1,2,-0.8368028877202405,1,1,2,1,-0.09629619019454337,2
4,11,0,5,0.896328722920689,3,1,1,1,1.739879441946747,1
3,12,1,2,-0.1702138067044984,1,0,2,1,-0.4545743623196732,1
2,09,9,6,-0.9034617958218147,2,2,3,0,-0.9472068489917267,1
2,04,7,4,0.4297163662096695,0,0,0,1,-0.32022004777274954,3
5,07,1,2,0.6296930905143922,0,1,2,1,-0.4545743623196732,2
1,07,6,6,-1.3034152444312601,1,2,0,0,-0.9024220774760855,1
1,04,9,0,0.09642182570179844,2,1,0,1,-1.4398393356637802,1
5,07,6,2,0.029762917600224235,1,0,0,1,-0.5441439053509557,1
2,03,9,0,-1.3034152444312601,2,1,2,1,-0.9024220774760855,1
1,06,9,6,-0.43684943911079527,2,2,3,0,-0.9472068489917267,1
2,12,6,2,0.16308073380337265,1,1,0,1,-0.051511418678902146,1
3,10,1,2,-0.2368727148060726,0,1,2,1,-0.7232829914135206,1
5,12,6,2,-0.1702138067044984,1,0,2,1,-0.6784982198978794,1
3,10,6,2,0.5630341824128179,0,0,0,1,-0.23065050474146706,2
3,06,6,6,-0.43684943911079527,1,2,0,0,-0.812852534444803,1
5,10,6,2,-0.8368028877202405,1,1,0,1,-0.1410809617101846,1
4,01,1,2,0.5630341824128179,2,0,2,1,-0.1410809617101846,1
5,12,1,2,-0.9034617958218147,1,1,2,1,0.12762766738366277,1
2,11,9,4,0.029762917600224235,0,1,2,1,-0.09629619019454337,1
6,01,4,5,0.3630574581080953,3,1,1,1,1.2472469552746934,3
2,11,9,0,-1.5033919687359827,0,1,0,1,-0.7680677629291618,1
4,11,4,5,0.6963519986159663,3,0,1,1,1.4711708128528995,2
3,11,2,0,-0.703485071517092,0,1,2,1,-1.4846241071794215,1
6,09,0,5,1.4962588958348568,3,1,1,1,1.4263860413372584,1
4,12,7,4,-0.10355489860292419,2,1,2,1,-0.4545743623196732,1
3,10,7,4,0.2963985500065211,1,0,0,1,-0.051511418678902146,1
4,12,4,5,1.4295999877332828,3,1,1,1,1.336816498305976,1
5,08,0,5,0.8296698148191147,3,1,1,1,1.157677412243411,1
6,12,0,5,1.22962326342856,3,1,1,1,1.0233230976964873,1
4,11,1,2,-1.036779612024963,0,1,2,1,0.08284289586802154,1
