Crop,State,District,Sub-District,SDate,HDate,CropCoveredArea,CHeight,CNext,CLast,CTransp,IrriType,IrriSource,IrriCount,WaterCov,ExpYield,Season,ndvi,evi,ndwi,gndvi,savi,msavi,target
3,0,7,146,574,0,76,35,5,1,0,0,2,4,22,11,1,0.3011139766676659,12.578998008860449,9.468789919423559,0.30958337226505733,0.4516380629305424,4344.52685546875,0.0
3,0,7,146,335,88,68,20,5,1,1,0,2,2,32,13,1,0.2465953069883826,-0.25362372174322134,10.311274461366652,0.2667198400408014,0.36986402041925337,3866.1923828125,0.0
3,0,7,146,221,631,78,26,5,1,1,0,1,1,40,15,1,0.19441568746559693,-1.6216722449927856,11.205942838524795,0.2061444086874769,0.2915986714698079,3396.041015625,0.0
3,0,5,67,242,382,77,21,1,5,0,3,1,1,41,12,1,0.24695586970537364,-0.5820377652673833,10.138861978321112,0.23772048817124047,0.3704043662647836,3859.212158203125,0.0
3,0,5,67,86,323,50,34,5,1,0,3,2,2,32,11,1,0.20824820608015623,-1.8028229938079923,11.54279072659792,0.20291096008905507,0.31234435022179247,3282.45556640625,0.0
3,0,5,67,318,88,53,33,5,1,1,3,2,3,47,10,1,0.19152991743189968,0.8266385034330044,10.321486790793047,0.21638633515771258,0.2872728891526328,3735.378173828125,0.0
3,0,5,67,201,323,59,26,5,1,1,3,2,4,49,13,1,0.22596666098591353,-1.400608000728084,10.71508594655799,0.21225143972793212,0.3389214810692879,3560.614013671875,0.0
3,0,5,52,221,109,52,30,5,1,2,0,2,2,22,14,1,0.21857579833683763,1.3849059877717274,10.185385201052227,0.23982234923260212,0.32783851485032967,3841.0419921875,3.0
3,0,5,52,506,511,76,33,5,1,1,3,2,1,45,14,1,0.19535594155340844,inf,11.131670583789704,0.190306685303134,0.2930085625105365,3368.29150390625,0.0
3,0,5,96,487,0,69,33,5,1,0,0,2,1,22,10,1,0.26336831844677083,1.4037275331987804,10.186246515474263,0.27495725928348647,0.39502178236599195,3949.365234375,0.0
3,0,5,96,446,22,58,24,1,5,1,0,2,4,27,13,1,0.3020458205603984,0.02804039510752911,10.292924709064781,0.3158990960120848,0.4530328184739061,4001.740234375,0.0
3,0,5,96,200,261,52,33,1,5,1,0,1,2,38,13,1,0.1894962790282538,-1.6141564578744487,10.829832423328202,0.19134319315349174,0.28422060415437067,3463.389404296875,0.0
3,0,5,96,487,109,77,23,5,1,1,3,1,4,42,13,1,0.19146150267711973,2.070947763066901,10.398944616358477,0.21662474824073535,0.28716971261858704,3685.914306640625,0.0
3,0,5,96,334,132,55,26,1,5,2,0,2,3,29,13,1,0.29686485286794917,1.164776718322694,10.504961358415786,0.30224765849371277,0.44526130539510617,3897.141845703125,0.0
3,0,5,96,334,488,55,30,1,5,0,3,1,4,46,14,1,0.21977520031660353,1.6633125923845884,9.910774791119888,0.23340621790369195,0.32963767635392255,3909.049072265625,0.0
3,0,5,96,126,299,72,21,5,1,2,3,2,4,38,11,1,0.20850424684037777,1.2443481964211405,10.149485637366004,0.22664355861536517,0.3127321849025475,3804.9169921875,0.0
3,0,5,96,506,382,74,26,1,5,2,0,1,1,25,13,1,0.2126210907273394,-1.1958852096958097,10.71565789991257,0.20415841641136365,0.3189050846441099,3547.879150390625,1.0
3,0,5,67,297,171,61,39,5,1,1,3,2,1,39,11,1,0.18522640171122468,inf,10.4326560701316,0.1996343886596462,0.2778176968774519,3636.662841796875,0.0
3,0,5,67,16,551,72,26,5,1,0,0,2,1,32,13,1,0.1306740003154246,-1.3448798416737924,10.87366752030826,0.14392331872327802,0.1959947661729422,3322.833740234375,0.0
3,0,5,52,297,299,79,36,1,5,1,0,2,2,40,12,1,0.19188486426223234,3.833348458695213,10.137795481498765,0.21322480928625007,0.2878052013823308,3771.130859375,2.0
3,0,5,52,391,90,50,33,5,1,2,0,1,1,27,15,1,0.18651839258122585,inf,10.824601752881035,0.19400457677879893,0.2797544560366283,3491.8095703125,0.0
3,0,5,52,355,509,65,40,5,1,1,3,1,2,39,12,1,0.13433413457205673,3.3070965955145577,11.262665325927454,0.1551548367215121,0.2014840691176145,3235.56298828125,0.0
3,0,5,52,427,68,80,34,1,5,2,3,2,3,47,15,1,0.16900643309123803,-1.532381524452703,10.780025898675522,0.17132790073843437,0.2534888413037721,3455.751220703125,0.0
3,0,5,52,446,363,73,26,5,1,1,0,1,2,20,12,1,0.1908429111530628,inf,10.700817257506172,0.20377044493451274,0.286240881978372,3537.187744140625,0.0
3,0,5,67,30,531,54,28,1,5,0,0,2,1,31,13,1,0.135582862694358,-1.11935102857493,11.047209837108234,0.14927361593491092,0.20335715730594173,3279.844970703125,1.0
3,0,5,67,162,133,58,40,1,5,0,0,2,1,33,11,1,0.16335040974828863,-1.1113731397738096,11.66257239430714,0.17006146205046296,0.24500366455907713,3162.224365234375,0.0
3,0,5,67,242,261,59,38,5,1,1,3,1,4,37,15,1,0.1839046063500601,-1.0729804297268226,10.979655697941567,0.18726466639935319,0.2758335256815815,3404.628173828125,0.0
3,0,5,52,201,299,62,32,1,5,2,3,1,1,30,14,1,0.15558752077523957,0.46270474094805253,10.871033072230329,0.18005598668165637,0.23336251735717253,3446.560546875,0.0
6,0,0,2,384,253,65,109,9,6,2,0,2,3,33,12,0,0.2508501371516747,2.3939937785305587,10.81644830605853,0.2696231868601218,0.37624458522732224,3713.717529296875,3.0
6,0,0,2,365,246,75,117,6,9,0,3,1,3,47,11,0,,,,,,,0.0
6,0,0,2,273,245,77,114,6,9,0,3,1,1,44,10,0,,,,,,,0.0
6,0,0,2,311,11,71,88,9,6,1,0,2,2,39,10,0,0.02930497496843263,inf,6.62546722123894,0.04579527356678256,0.04395523119637944,5123.58203125,2.0
6,0,0,2,111,549,71,94,9,6,1,3,1,1,37,11,0,0.12472250116743747,1.021602673094162,11.746650998993506,0.16253876167318523,0.1870679259537164,3148.753662109375,0.0
6,0,0,2,107,237,61,79,9,6,2,0,2,2,38,11,0,,,,,,,0.0
6,0,0,2,498,571,56,47,9,6,2,3,2,3,47,10,0,0.12310663679700255,1.2797260745642207,11.461523506244971,0.16002355434842994,0.1846443561991862,3200.2490234375,0.0
6,0,0,2,126,19,76,92,6,9,1,3,1,1,48,9,0,0.3365479228725105,1.6842822426105346,10.736592391997148,0.3105760654857795,0.50477659180746,3633.7158203125,0.0
6,0,0,2,122,19,59,76,6,9,2,0,2,3,23,10,0,0.2476995790208139,0.9227270994063413,10.388743937316878,0.28730256085798894,0.37152017027425804,3877.362548828125,0.0
6,0,0,2,500,259,64,82,9,6,1,3,1,3,44,11,0,0.10578363360939814,inf,13.376577576808847,0.1439119476378022,0.15865976076102817,2692.2724609375,0.0
6,0,0,2,125,279,74,101,9,6,0,3,2,1,37,12,0,0.08371514647262703,0.8988055815260172,12.066217001538213,0.12934005012181593,0.12556156450366973,2955.255859375,3.0
6,0,0,92,519,421,56,110,6,9,0,3,2,3,49,9,0,0.08146080593135215,0.7670870568436376,12.191041019387699,0.12402561248886282,0.12218022082921556,2908.49755859375,0.0
6,0,0,92,382,10,77,32,6,9,0,0,2,2,38,10,0,0.09433600133821003,-0.6456138881929355,13.424866874307021,0.10947058241207792,0.14148979004009488,2612.07421875,0.0
6,0,0,46,289,0,54,72,6,9,1,0,2,2,28,9,0,0.7328859081343333,4.445114889070482,12.297932791823118,0.16835205553215538,1.0992168750535118,3008.6240234375,0.0
6,0,0,46,95,378,64,106,6,9,0,0,2,3,21,10,0,0.10926063525164205,0.5791500127205869,12.799780633483273,0.13307966816431113,0.16387537916821523,2798.400146484375,0.0
6,0,0,55,557,298,69,58,6,9,1,3,2,1,43,10,0,1.4899092222271249,10.815326769903853,14.140601596138811,0.14675132481197772,2.23459850220365,2575.62451171875,0.0
6,0,0,55,107,610,77,75,6,9,1,0,1,3,36,8,0,0.25376327204341115,0.906515300283629,11.698868760947704,0.25536746909214747,0.380611762450796,3475.477294921875,0.0
6,0,0,55,113,488,69,82,6,9,2,3,1,3,40,8,0,0.17682994713789055,1.0987808386055293,11.086785460167013,0.19991556072088093,0.2652233710994956,3467.998291015625,0.0
6,0,0,55,348,241,64,74,6,9,2,0,2,1,23,8,0,,,,,,,0.0
6,0,0,55,126,248,59,34,9,6,2,3,2,1,32,9,0,,,,,,,0.0
6,0,0,55,101,610,73,49,6,9,2,0,1,1,35,11,0,0.22249350213957603,1.4879031149131974,11.666376045211901,0.25259501227758724,0.333712899263204,3501.4658203125,0.0
6,0,0,55,115,547,75,89,6,9,2,3,2,3,39,10,0,0.1769443801033119,1.043949301240124,12.836686150267969,0.19723247993291398,0.26539134558463684,2968.297607421875,0.0
6,0,0,46,420,255,78,106,6,9,2,0,1,3,26,12,0,0.15263719975212509,1.1300487383552233,10.762323271975193,0.18570372977901617,0.2289376495195226,3494.62939453125,3.0
6,0,0,46,108,380,75,99,6,9,0,0,2,3,31,8,0,0.1654102677642375,0.7859101894547654,11.317169332822317,0.20783287761655936,0.24809534340442468,3406.856201171875,0.0
6,0,0,46,122,2,63,49,9,6,0,0,2,2,35,9,0,0.13206933799420137,0.7969563244467767,11.014586958378585,0.17270871699050694,0.19808792502528272,3364.913818359375,0.0
6,0,0,46,365,440,75,37,9,6,1,3,1,1,35,9,0,0.19430576509441225,0.9762003879982608,12.519219104849805,0.2345195056094038,0.29143162563128666,3108.24853515625,0.0
6,0,0,46,89,421,75,72,6,9,0,3,2,1,41,9,0,0.11898931011117939,0.774732218431052,11.881485796320245,0.16332946608643628,0.178468755840946,3112.8359375,0.0
6,0,0,55,439,15,59,72,6,9,2,0,1,2,31,12,0,0.049400719993798296,-0.6442243727681113,4.257283703397976,0.03898500126690014,0.07409861584873675,7865.61669921875,2.0
6,0,0,55,331,248,66,35,9,6,1,0,1,1,35,12,0,,,,,,,0.0
6,0,0,55,422,255,70,38,6,9,1,3,2,1,46,8,0,0.1437565414255067,0.9473216892867408,11.414989681583306,0.18041387109366283,0.21561735443467636,3310.457275390625,0.0
6,0,0,55,310,640,63,102,6,9,1,0,2,3,37,12,0,0.11008027886495418,0.536237451065409,12.209149785649178,0.15996002022109657,0.16510560321300763,2992.666748046875,1.0
6,0,0,55,557,547,51,30,6,9,2,0,1,1,40,8,0,0.17258142587875258,0.8790055598211065,12.92466316823144,0.2012951099639655,0.2588472736787935,2939.1005859375,0.0
6,0,0,55,109,629,65,79,6,9,2,0,1,1,32,12,0,0.10994915627587858,0.5682254070075895,12.525015010731659,0.15166324425268207,0.1649085610969927,2903.079345703125,0.0
6,0,0,55,93,343,62,62,9,6,2,3,2,3,45,12,0,0.16078787075945009,2.1835855573748235,13.566707974729459,0.19205447773947215,0.241157441456163,2766.028564453125,0.0
6,0,0,55,93,507,76,102,9,6,1,3,2,3,35,12,0,0.21465966152263924,1.614748423339819,13.58247950443915,0.21566573300674707,0.32195685031595145,2868.22216796875,0.0
6,0,0,55,120,243,58,77,9,6,1,3,2,3,49,8,0,,,,,,,0.0
6,0,0,55,99,277,56,40,9,6,1,0,2,2,21,10,0,0.13264240501180885,0.794074616064479,13.576849824484043,0.1725845986205911,0.19894384431842874,2726.43994140625,0.0
6,0,0,55,107,343,65,54,6,9,0,0,1,2,26,8,0,0.5161598250379603,-0.036820429422613016,15.06833802568916,0.25642049687775526,0.05273398676528923,178.37066650390625,0.0
6,0,0,55,330,400,59,42,6,9,1,3,2,2,46,10,0,0.12534320854629238,0.8272040064609312,12.08512986772398,0.15283905415203305,0.18799793546878354,3017.76708984375,0.0
6,0,0,55,365,549,73,66,6,9,2,0,1,2,22,9,0,0.13063656980199392,1.481698291864534,9.421543904021274,0.15817827993796815,0.19594093742957042,4055.664306640625,2.0
6,0,0,55,478,378,71,82,9,6,0,3,1,3,34,9,0,0.18841650818675063,0.9352249738740555,11.613665561860696,0.22884331557615106,0.28260037425053025,3331.47265625,0.0
6,0,0,55,500,255,58,84,6,9,1,0,2,2,38,8,0,0.19672110602223639,0.9519338655265198,11.444937763102743,0.2281373782105492,0.2950570635585453,3415.759765625,2.0
6,0,0,55,519,609,71,111,9,6,1,3,2,3,41,10,0,0.19044122740411212,1.3561275705644409,13.006363201709283,0.1860812578285387,0.28563314026044917,2874.768798828125,0.0
6,0,0,55,123,277,72,64,6,9,1,3,1,3,32,10,0,0.22681041572617278,1.4385608170261415,13.3177124895845,0.18554660713852206,0.34017985273247897,2812.851318359375,0.0
6,0,0,55,330,380,56,31,6,9,1,0,2,3,31,10,0,0.08763764674091015,1.623239194359664,11.846310490753801,0.12679035579513864,0.13144503139405567,3007.6044921875,0.0
6,0,0,55,89,251,65,44,9,6,1,0,1,2,36,9,0,3.651345630854209,-29.826581392169484,0.5937403982117484,3.13698985846387,5.476864862295081,8639.990234375,0.0
6,0,0,55,460,463,58,63,9,6,1,3,2,1,50,8,0,0.24096800492101625,0.9958153825783692,11.720835869565738,0.2781964994889701,0.3614207335602546,3453.74853515625,0.0
6,0,0,55,120,10,76,33,9,6,1,3,2,3,43,11,0,0.04373112980058196,-0.6676243478534944,12.50295272011692,0.06623575058335324,0.0655906861807163,2705.423828125,0.0
6,0,0,55,272,246,73,84,9,6,0,3,2,3,34,10,0,,,,,,,3.0
6,0,0,55,109,19,78,51,6,9,2,0,2,2,29,10,0,1.0608448401619293,5.361204102700569,12.454405674032172,0.15740921224366508,1.5911007406532849,2970.09716796875,0.0
6,0,0,55,439,442,66,64,9,6,1,0,2,1,28,11,0,0.17074769280066235,0.9320211802303211,11.004451860620467,0.2133484959176166,0.25610088243215173,3489.070556640625,0.0
6,0,0,55,400,629,69,51,6,9,0,0,1,3,35,8,0,0.12084305536567247,0.6590575858870633,10.544380783829979,0.1705947857094752,0.18125054679438277,3508.877685546875,0.0
6,0,0,55,460,21,56,93,6,9,0,3,1,2,43,10,0,0.7120595798664603,5.915432233813063,14.125593508876806,0.1438976307138428,1.067966379059557,2555.75048828125,0.0
6,0,0,55,311,246,60,97,9,6,1,3,1,3,34,8,0,,,,,,,0.0
6,0,0,55,106,380,57,93,9,6,1,0,1,2,29,10,0,0.11385409428139348,inf,11.622781803836583,0.15554524256415292,0.17076674172699535,3150.50927734375,0.0
6,0,0,55,384,529,56,58,9,6,2,0,2,3,24,12,0,0.1257644170648107,0.750984215673071,11.018572564112826,0.16258068517435387,0.18863141028316274,3357.006103515625,0.0
6,0,0,55,478,343,77,67,6,9,0,3,2,3,45,10,0,0.4035453715065644,2.5045720471937964,11.89035441060641,0.31093121246314576,0.6052579960868029,3081.259521484375,0.0
6,0,0,147,478,250,68,74,6,9,1,0,2,1,23,12,0,0.01255340027650776,-0.15832519507835682,5.242114482104812,0.027749112907975677,0.018829351766733962,6313.7880859375,0.0
6,0,0,147,93,527,80,31,6,9,2,3,2,1,34,8,0,0.1457479215712697,0.8588600193241672,11.771927415497032,0.18356258306068277,0.21860287801536862,3175.822265625,0.0
6,0,0,147,108,10,69,112,9,6,2,0,1,3,24,10,0,0.0428946985445923,-3.342822311648322,12.357160854371065,0.06825698576759136,0.06433616442398438,2739.663330078125,0.0
6,0,0,147,104,341,61,93,6,9,1,3,1,1,40,9,0,0.18784506965828904,0.952181644519635,11.864550473832937,0.22456272916557082,0.2817428598908582,3260.5771484375,0.0
6,0,0,147,91,463,56,99,9,6,0,3,1,3,41,9,0,0.1728317064798571,0.919670331724218,12.095151981385582,0.2096437422464573,0.25922428909680917,3152.514404296875,2.0
6,0,0,147,346,2,57,75,9,6,2,0,1,1,30,11,0,0.24715942174870537,1.346238778939312,11.251451828938198,0.2732666194950461,0.37070851586089665,3620.749267578125,0.0
6,0,0,147,539,361,56,33,9,6,1,3,2,3,31,9,0,0.22255831928667832,1.211562858252157,12.271140720583897,0.1947107398041595,0.3338047144385033,3021.5244140625,0.0
6,0,0,147,117,378,55,80,6,9,0,0,2,1,34,12,0,0.1929432340665009,0.8864764383170979,11.825917537715577,0.229476066565989,0.2893896305646452,3289.21630859375,3.0
6,0,0,147,402,248,74,51,9,6,2,3,1,1,44,9,0,,,,,,,0.0
6,0,0,147,107,237,58,67,9,6,1,0,1,1,28,9,0,,,,,,,0.0
6,0,0,147,107,363,76,55,6,9,1,0,2,2,29,9,0,0.19521771172691146,0.9234119236334255,10.785103785561416,0.23679703303589433,0.2928033568600787,3632.59033203125,0.0
6,0,0,147,539,248,62,95,6,9,0,3,1,2,37,10,0,,,,,,,0.0
6,0,0,147,255,343,56,75,9,6,1,3,1,2,47,11,0,0.1898040402101697,0.8794272199953593,10.915555837441016,0.23201679742651943,0.2846831668066892,3568.010009765625,0.0
6,0,0,147,289,343,57,46,9,6,1,0,1,2,39,8,0,0.18827532346327017,0.8677054311787694,10.984320711880542,0.2305987575417495,0.28239044638035865,3558.5693359375,0.0
6,0,0,147,402,640,71,102,9,6,1,0,1,2,24,11,0,0.10100481319563456,1.7140344755455075,11.553480819037494,0.14351277826569958,0.15149431998116147,3125.12744140625,0.0
6,0,0,147,402,640,66,67,6,9,0,3,2,3,36,12,0,0.10100481319563456,1.7140344755455075,11.553480819037494,0.14351277826569958,0.15149431998116147,3125.12744140625,0.0
6,0,0,147,125,378,66,39,9,6,2,0,2,1,33,10,0,0.22734035439951147,0.9169510652033348,11.323178658264204,0.2670310056791186,0.3409819311840081,3535.03369140625,2.0
6,0,0,147,422,279,65,85,9,6,0,3,1,2,42,10,0,0.2020735733760527,0.919067674036626,10.998887363486011,0.2463689074974846,0.3030857151498673,3573.205322265625,0.0
6,0,0,147,367,259,71,88,6,9,1,0,2,2,23,9,0,0.26161151251486636,1.1659446372899003,11.463016984092826,0.2962750640404888,0.392383879357271,3576.052734375,0.0
6,0,0,147,127,4,51,59,9,6,1,3,2,1,46,9,0,0.15752341000360487,1.1648418708446242,12.013567070474792,0.1851430439694566,0.23626385596941946,3108.204345703125,0.0
6,0,0,147,367,488,79,58,9,6,2,3,1,3,50,12,0,0.16644805474366928,0.9815938837439373,11.471358592971832,0.20993410240217542,0.24965092949956258,3322.625732421875,0.0
6,0,0,147,108,6,57,55,6,9,0,3,1,2,40,10,0,0.14277513925890012,-0.9036920628709161,11.37293922026236,0.15641828029034002,0.21414421123798913,3210.06103515625,2.0
6,0,0,147,106,11,66,110,9,6,1,0,2,3,22,8,0,0.06772868052286136,-1.6734524490015041,13.608051981103317,0.08341015575362241,0.10158281876445942,2522.8583984375,0.0
6,0,0,147,420,610,62,36,9,6,2,0,1,1,37,11,0,0.16352207966536447,-0.10842326666829853,12.075652162300408,0.1876603718833054,0.24526113061951876,3114.3583984375,0.0
6,0,0,147,537,10,67,88,6,9,1,3,2,1,43,10,0,0.05627822342234436,-3.08713412751209,12.629605717479702,0.08095163987081427,0.08440957956876938,2715.59716796875,0.0
6,0,0,147,330,251,73,55,6,9,0,3,1,3,45,8,0,4.124698455349296,-52.698192327506675,0.07703974342660322,4.181082283030028,6.186851020063002,7569.837890625,0.0
6,0,0,147,311,248,77,54,9,6,1,0,2,1,22,8,0,,,,,,,0.0
6,0,0,147,93,378,71,91,9,6,1,3,1,1,39,11,0,0.5793408889214359,3.6171822169563503,12.32606041465982,0.21437977002162867,0.8689190856808793,3128.64208984375,2.0
6,0,0,147,255,569,77,66,9,6,2,0,1,1,31,8,0,0.1066087132026019,0.7593348697990677,11.458447388561162,0.14835206520242836,0.1598996287382367,3166.712646484375,1.0
6,0,0,147,104,588,59,105,6,9,1,3,2,1,42,12,0,0.10934635789534097,0.8341615937319684,11.40630258175613,0.1487852726787399,0.16400568303542817,3179.092529296875,0.0
6,0,0,147,367,319,51,109,9,6,0,0,1,2,25,8,0,0.1620636987092551,0.8068824112589158,12.512438636118402,0.20265381084717252,0.24307353262198536,3053.31103515625,0.0
6,0,0,147,460,610,51,120,6,9,1,3,2,2,42,12,0,0.25141406657003373,2.206273400174217,11.36920411088449,0.27461277480673363,0.37708931820306074,3581.052734375,3.0
6,0,0,147,126,640,76,49,6,9,2,3,1,3,37,8,0,0.14060163641025372,0.8867495850363898,10.373623263818274,0.1798464015319983,0.21088616292568102,3586.677490234375,0.0
6,0,0,147,330,21,63,83,9,6,1,3,1,3,45,9,0,0.18426252108999785,1.0313062059586469,10.63116920321267,0.22153630942462862,0.2763718796017948,3622.744140625,0.0
6,0,0,147,331,239,65,108,6,9,2,3,1,1,33,8,0,,,,,,,0.0
6,0,0,147,126,298,56,41,9,6,2,0,2,3,39,12,0,0.15470128473352251,0.7904217437849468,13.636979007554991,0.18630909707939625,0.23202901820944583,2766.60400390625,0.0
6,0,0,147,253,640,70,95,6,9,1,3,1,2,36,8,0,0.15129247715741032,0.9491338756135058,10.293417233088118,0.1905808231602805,0.2269212686244737,3645.2529296875,1.0
6,0,0,147,255,547,70,43,6,9,0,0,2,3,40,8,0,0.12036525408675192,0.7154821335179146,11.512885667520777,0.16387321360717452,0.1805326154274782,3190.757568359375,1.0
6,0,0,147,91,19,73,41,6,9,2,0,2,1,39,8,0,0.2530630498760095,0.8827900355296784,9.962089289458696,0.2939571673888944,0.3795662211636994,4080.13525390625,0.0
6,0,0,147,122,399,61,79,9,6,0,0,2,2,26,12,0,0.16831827885978004,0.8413380476698564,12.566654695224173,0.21161123540478322,0.2524540070727609,3036.105712890625,0.0
6,0,0,147,382,13,77,65,6,9,0,0,1,1,23,8,0,0.06469205820077308,0.018416934736673694,6.120119249592004,0.12024599081496333,0.09703371119088003,5381.41748046875,2.0
6,0,0,147,109,239,72,105,6,9,2,3,2,1,48,11,0,0.14053311613352762,-4.172171579105471,11.880041387253168,0.1637945869566434,0.21078097356557735,3096.180908203125,2.0
6,0,0,147,422,361,77,96,9,6,2,0,1,1,28,11,0,0.12096897980008527,1.057203764024769,13.0712444841728,0.1590024103281821,0.18143588251962653,2793.73583984375,0.0
6,0,0,41,97,341,66,115,6,9,0,3,2,3,34,10,0,0.23892652505621695,2.0393538667587503,13.924082459504103,0.11821914304638277,0.35835042175420134,2530.459716796875,0.0
6,0,0,41,125,259,56,103,9,6,0,0,1,3,21,10,0,0.17200384723636017,1.703455122718649,13.626347567539868,0.16964630886208823,0.2579790438607211,2728.881591796875,3.0
6,0,0,41,126,0,79,63,9,6,2,3,2,3,43,11,0,0.06967727930503215,0.6282566508072506,11.381859984339513,0.11461356609201391,0.10450718127311784,3096.41748046875,0.0
6,0,0,41,123,507,65,83,9,6,0,0,2,2,38,10,0,0.11611120745008352,1.082085869524531,13.699883373251874,0.15564483973914273,0.17414913385004582,2654.12744140625,0.0
6,0,0,41,127,465,79,63,6,9,0,0,1,1,21,12,0,0.1134667698637809,0.9947718105403285,12.533869215198807,0.10189043213752318,0.17018386989528714,2781.190673828125,0.0
6,0,0,41,441,279,54,78,6,9,0,0,1,3,37,12,0,0.08676569302026144,0.9547483468352823,13.055296262395252,0.1284281999927312,0.13013606800716498,2729.267333984375,0.0
6,0,0,41,126,343,68,30,6,9,2,3,1,1,34,12,0,0.09634815667479243,1.979479246643945,12.854014870176279,0.13738061673964552,0.144508549769285,2792.29296875,0.0
6,0,0,41,519,610,56,90,6,9,2,0,2,3,32,11,0,0.11144552201036602,-2.6232395432795994,13.46815029233562,0.1421766343049871,0.16715169884657463,2680.83154296875,0.0
6,0,0,41,108,253,63,34,6,9,2,3,2,1,43,9,0,,,,,,,0.0
6,0,0,41,89,465,51,102,9,6,2,0,1,1,24,11,0,0.05197039772353716,0.8682613070224651,12.968763029026121,0.09534027712743647,0.07794817872484688,2665.06201171875,0.0
6,0,0,41,420,509,52,109,9,6,2,0,1,3,36,12,0,0.36917798715468025,inf,12.766369383848492,0.08551984111182907,0.553711146207417,2689.27392578125,0.0
6,0,0,41,539,15,66,40,9,6,0,0,2,1,27,11,0,0.08034883033060669,1.0493005730857914,8.833889305049738,0.11178860335521569,0.12051523348893467,3994.3466796875,0.0
6,0,0,41,480,253,65,62,9,6,2,3,1,1,43,12,0,0.28304896710333316,1.3426044246436,10.970819460924499,0.2964705447725924,0.4245377167725522,3712.4130859375,0.0
6,0,0,41,521,465,57,60,9,6,1,0,2,2,23,8,0,0.07396752247699959,1.0856584696015714,13.081415315811912,0.08672200144510056,0.110940379646165,2624.420654296875,0.0
6,0,0,41,439,13,67,58,6,9,2,0,2,2,39,8,0,0.020477351941096282,-0.7740955042050461,5.861269186247379,0.047289150045260304,0.030714678721380496,5719.8505859375,0.0
6,0,0,41,441,341,64,47,9,6,0,3,1,2,50,10,0,0.11504332887636753,0.8136257961558829,13.437505487647373,0.1593044886330584,0.17254807937438602,2720.77783203125,0.0
6,0,0,41,255,507,56,58,6,9,0,0,2,2,33,9,0,0.12605644283962847,inf,13.575370668895784,0.16408126549868873,0.1890656605412752,2699.679443359375,2.0
6,0,0,41,127,15,76,97,9,6,2,0,1,2,30,8,0,0.05053769397501172,-4.034640542576201,6.2262287687620965,0.07271637141447612,0.07580296807687645,5496.60791015625,0.0
6,0,0,41,519,590,58,50,9,6,0,0,2,1,38,12,0,0.1062145056318324,-2.6722429390265305,13.620824115582916,0.13982524670926608,0.1593056405579315,2636.248046875,0.0
6,0,0,41,255,243,55,47,9,6,2,3,2,1,39,11,0,,,,,,,0.0
6,0,0,41,235,486,67,39,9,6,2,3,2,1,37,11,0,0.12809458236550225,inf,13.67019192711841,0.15305620700721823,0.1921221968419777,2653.56005859375,0.0
6,0,0,41,555,259,67,36,9,6,1,0,1,3,20,10,0,0.10403759710779659,inf,13.530419848271306,0.13736694384111622,0.15604076088957256,2653.22509765625,0.0
6,0,0,41,273,19,74,60,9,6,0,3,1,1,42,11,0,0.12786636549641625,0.7729867454125455,12.145859005996202,0.17260263583181823,0.19178223730878152,3036.24658203125,0.0
6,0,0,41,555,6,75,48,6,9,2,0,2,1,30,8,0,0.09139566296907137,-0.6015497692340247,12.91002756871464,0.11533930427601728,0.13708026300304804,2729.64892578125,0.0
6,0,0,41,123,442,73,35,9,6,0,0,2,1,37,11,0,0.1722084706448299,0.9163620805840237,10.963450112882738,0.21175743882137346,0.2582918485252131,3496.687744140625,0.0
6,0,0,41,235,610,63,114,9,6,2,0,2,1,22,8,0,0.15631136069401125,3.8990913788284134,12.902101737788573,0.18562204161751703,0.23444529724484234,2936.724609375,3.0
6,0,0,41,97,4,63,33,6,9,0,0,1,3,28,8,0,0.12403197680471112,inf,13.485341482349433,0.11280350159802223,0.1814912357580556,2546.5859375,0.0
6,0,0,41,557,250,63,84,9,6,1,0,1,3,20,9,0,0.062408062185984825,0.5965010294886849,7.445796024230572,0.07846594931621263,0.09360665253599113,4707.61376953125,0.0
6,0,0,41,311,277,74,118,9,6,0,0,1,2,40,10,0,0.15778608820917384,1.2982531664907069,13.581908724327153,0.1723540569965425,0.2366548940459087,2726.27978515625,0.0
6,0,0,41,478,378,53,34,9,6,2,3,2,1,49,12,0,0.15438732903409655,1.0173889700522032,13.302701506676856,0.15477029227637704,0.23155744037210213,2736.661376953125,0.0
6,0,0,41,108,609,53,90,6,9,2,0,1,1,24,8,0,0.09117100291713089,0.29747056428334834,14.672097667042243,0.10749946851189067,0.13674152566981218,2376.7060546875,0.0
6,0,0,41,111,400,64,67,9,6,1,3,1,1,42,10,0,0.040018775696275884,1.0296536599780723,13.242408607479353,0.08484676632924001,0.06002234309208315,2586.27978515625,0.0
6,0,0,41,255,341,64,63,9,6,1,0,2,2,32,12,0,0.1034499810795648,1.9485936301921858,13.129790952716224,0.14389714978669393,0.15515986544508878,2744.716064453125,0.0
6,0,0,41,400,319,67,115,6,9,2,0,1,2,25,11,0,0.09550532294343715,1.5851122585354207,13.32144861380946,0.1380558576507418,0.1432439026118504,2694.963134765625,0.0
6,0,0,41,311,527,63,100,9,6,2,0,1,1,36,10,0,0.08227655727145723,1.603418848470612,14.261466432584061,0.12521626123269367,0.1234018989423423,2481.951416015625,0.0
